FK Senica,FK Železiarne Podbrezová,19.09.2015,19:00,FK Senica,3,1,"Michal Klec (8), Jozef Dolný (11), Jozef Dolný (41), Patrik Vajda (86)","Michal  Šulla (90), Patrik  Vajda (17), Blažej  Vaščak (56), Jiří  Pimpara (90)",
MFK Ružomberok,MFK Tatran Liptovský Mikuláš,15.04.2023,18:00,MFK Ružomberok,3,0,"Martin Boďa (35), Martin Boďa (55), Samuel Šefčík (60)","Matej  Madleňák (7), Alexander  Mojžiš (64), Tomáš  Gerát (4)",
AS Trenčín,FC ViOn Zlaté Moravce - Vráble,15.04.2023,18:00,Štadión Sihoť,2,1,"Kelvin Pires (70), Chinonso Emeka (90), Roman Čerepkai (82)","Filip  Bainović (60), Chinonso  Emeka (62), Lazar  Stojsavljević (89), Michal  Kukučka (90), Lucas  Demitra (38), Anton  Sloboda (59), Matúš  Čonka (73), Denis  Duga (75), Martin  Bednár (89)",
MFK Zemplín Michalovce,MFK Skalica,15.04.2023,18:00,Mestský futbalový štadión,1,1,"Brain Peña Perez - Vico (44), Haiderson Hurtado Palomino (50)","Zvonko  Ceklić (20), Brain  Peña Perez - Vico (58), Lukáš  Jánošík (63), Usman Adekunle  Issa (73), Mário  Hollý (62), Martin  Mášik (90)",
MFK Tatran Liptovský Mikuláš,MFK Zemplín Michalovce,22.04.2023,18:00,NTC Poprad,1,3,"Christián Steinhübel (40), Lukáš Jánošík (2), Daniel Magda (10), Matúš Marcin (34)",Strahinja  Pavišić (53),
MFK Ružomberok,AS Trenčín,21.04.2023,17:30,MFK Ružomberok,4,1,"Tomáš Bobček (21), Kristóf Domonkos (28), Štefan Gerec (73), Marko Kelemen (90), Artur Gajdoš (58)","Marek  Zsigmund (39), Philip Elayo  Azango (23), Samuel  Bagín (50), Samuel  Lavrinčík (56)",
MFK Skalica,FC ViOn Zlaté Moravce - Vráble,22.04.2023,18:00,Mestský futbalový štadión Skalica,0,1,Kenneth Tig - Ishor Ikugar (83),"Ondřej  Rudzan (43), Filip  Blažek (89), Stephano  Alves De Almeida (89)",
MFK Skalica,MFK Zemplín Michalovce,29.04.2023,18:00,Mestský futbalový štadión Skalica,3,2,"Andrej Fábry (pen) (38), Andrej Fábry (45), Mário Hollý (50), Wisdom Uda Kanu (28), Usman Adekunle Issa (71)",,
AS Trenčín,MFK Tatran Liptovský Mikuláš,28.04.2023,18:00,Štadión Sihoť,2,2,"Artur Gajdoš (49), Artur Gajdoš (pen) (89), Tomáš Gerát (23), Ivan Spychka (45)","Artur  Gajdoš (58), Kelvin  Pires (75), Dominik  Hollý (90), Tomáš  Gerát (23), Ľuboslav  Laura (75), Martin  Polaček (77)",
FC ViOn Zlaté Moravce - Vráble,MFK Ružomberok,29.04.2023,18:00,ViOn Aréna,1,0,Roman Čerepkai (71),"Matúš  Čonka (21), Matúš  Chropovský (72), Karol  Mondek (85), Adrián  Macejko (76), Tomáš  Bobček (90)",
MFK Tatran Liptovský Mikuláš,FC ViOn Zlaté Moravce - Vráble,06.05.2023,18:00,NTC Poprad,1,1,"Rastislav Václavik (45), Stephano Alves De Almeida (15)","Rastislav  Václavik (19), Martin  Nečas (52), Mihajilo  Popović (61), Anton  Sloboda (20), Martin  Bednár (24), Patrik  Pinte (36), Samuel  Suľa (41)",
MŠK Žilina,MFK Skalica,19.09.2015,19:00,Štadión MŠK Žilina,2,2,"Jakub Paur (71), William Alves de Oliveira (73), Ľubomír Ulrich (40), Mário Kurák (64)","Radoslav  Ciprys (23), Daniel  Šebesta (72), Andrej  Fišan (88)",
MFK Zemplín Michalovce,AS Trenčín,06.05.2023,18:00,Mestský futbalový štadión,0,2,"Samuel Bagín (30), Lazar Stojsavljević (42)","Njegoš  Kupusović (89), Samuel  Lavrinčík (90)",
MFK Ružomberok,MFK Skalica,06.05.2023,18:00,MFK Ružomberok,1,2,"Samuel Šefčík (46), Martin Mášik (8), Jakub Kousal (48)","Oliver  Luterán (31), Alexander  Selecký (44), Ján  Maslo (70), Lukáš  Fabiš (73), Andrej  Fábry (31), Martin  Mášik (42), Ondřej  Rudzan (75)",
MFK Skalica,MFK Tatran Liptovský Mikuláš,13.05.2023,16:30,Mestský futbalový štadión Skalica,4,0,"Adam Morong (40), Adam Morong (57), Andrej Fábry (66), Jakub Švec (80)","Adam  Morong (45), Tomáš  Gerát (30), Mihajilo  Popović (52), Tobiáš  Diviš (79)",
FC ViOn Zlaté Moravce - Vráble,AS Trenčín,12.05.2023,18:30,ViOn Aréna,1,2,"Roman Čerepkai (pen) (13), Philip Elayo Azango (45), Chinonso Emeka (63)","Anton  Sloboda (10), Karol  Mondek (23), Patrik  Pinte (73), Adam  Brenkus (86), Matúš  Čonka (87), Martin  Bednár (90), Chinonso  Emeka (76), Artur  Gajdoš (86), Eynel Domingos  Rocha Soares (87), Dominik  Hollý (90)",
MFK Ružomberok,MFK Zemplín Michalovce,13.05.2023,16:30,MFK Ružomberok,2,0,"Matej Madleňák (63), Samuel Šefčík (69)","Kristóf  Domonkos (78), Jakub  Rakyta (83), Polydefkis  Volanakis (28)",
AS Trenčín,MFK Skalica,20.05.2023,18:00,Štadión Sihoť,1,3,"Chinonso Emeka (28), Andrej Fábry (pen) (39), Andrej Fábry (77), Ján Vlasko (pen) (90)","Michal  Kukučka (45), Lazar  Stojsavljević (72), Filip  Bainović (72), Roman  Šebeň (90), Roman  Haša (64), Andrej  Fábry (77)",
MFK Zemplín Michalovce,FC ViOn Zlaté Moravce - Vráble,20.05.2023,18:00,Mestský futbalový štadión,1,0,Martin Toml (vl) (5),"Wisdom Uda  Kanu (40), Usman Adekunle  Issa (47), Benjamín  Száraz (67), Igor  Žofčák (68), Adam  Brenkus (75)",
MFK Tatran Liptovský Mikuláš,MFK Ružomberok,20.05.2023,18:00,NTC Poprad,2,1,"Ľuboslav Laura (31), Erik Jendrišek (pen) (62), Tomáš Bobček (40)","Ivan  Spychka (57), Adam  Tučný (21)",
FC Spartak Trnava,FK Železiarne Podbrezová,11.03.2023,15:00,Štadión Antona Malatinského,6,1,"Abdulrahman Taiwo (13), Samuel Štefánik (19), Roman Procházka (30), Abdulrahman Taiwo (67), Roman Procházka (74), Jakub Paur (84), Christophe Kabongo (51)","Jakub  Paur (87), Mikuláš  Bakaľa (48), Samuel  Ďatko (72), Christophe  Kabongo (77)",
ŠK Slovan Bratislava ,MŠK Žilina,12.03.2023,15:00,Tehelné pole,0,1,Dominik Javorček (36),Mario  Sauer (44),
ŠK Slovan Bratislava ,AS Trenčín,20.09.2015,14:00,Pasienky,0,0,,"Tamás  Priskin (31), Adam  Zreľák (68), Matúš  Bero (21), Ryan  Koolwijk (88)",
MFK Dukla Banská Bystrica,FC DAC 1904 Dunajská Streda,12.03.2023,17:30,Štadión SNP Štiavničky,2,3,"Róbert Polievka (60), Matej Franko (84), Nikola Krstović (4), Nikola Krstović (31), Nikola Krstović (35)","Branislav  Ľupták (28), Matej  Franko (90), Yhoan  Andzouana (38), Spyridon  Risvanis (62), Carlos Alexandre  Reis Pinto (90), Milan  Dimun (90)",
FC DAC 1904 Dunajská Streda,FC Spartak Trnava,19.03.2023,17:33,MOL Aréna,3,1,"Željko Gavrić (39), Miroslav Káčer (46), Regő Szánthó (85), Abdulrahman Taiwo (72)","Miroslav  Káčer (53), Martin  Bukata (35), Abdulrahman  Taiwo (41)",
MŠK Žilina,MFK Dukla Banská Bystrica,17.03.2023,18:30,Štadión MŠK Žilina,6,4,"Adrián Kaprálik (7), Dominik Javorček (58), Timotej Jambor (61), Kristián Bari (74), Adrián Kaprálik (78), Roland Galčík (90), Nicolas Ezequiel Gorosito (18), Adrián Slávik (23), Andrija Balič (73), Andrija Balič (83)","Adrián  Kaprálik (90), Timotej  Záhumenský (45), Dávid  Richtárech (47), Marian  Pišoja (54), Jakub  Uhrinčať (62), Nicolas Ezequiel  Gorosito (69)",
FK Železiarne Podbrezová,ŠK Slovan Bratislava ,19.03.2023,15:00,Zelpo Arena,1,2,"Christophe Kabongo (45), Vernon De Marco Morlacchi (40), Andre Jay Green (52)","Christophe  Kabongo (45), Marek Kristián  Bartoš (72), Daniel  Pavúk (90), Vernon  De Marco Morlacchi (70), Lucas  Lovat (90)",
FC DAC 1904 Dunajská Streda,MŠK Žilina,02.04.2023,19:30,MOL Aréna,1,0,Ammar Ramadan (14),"Sebastian  Nebyla (90), Tomáš  Nemčík (74)",
MFK Dukla Banská Bystrica,FK Železiarne Podbrezová,01.04.2023,18:00,Štadión SNP Štiavničky,3,1,"Michal Faško (34), Róbert Polievka (38), Martin Rymarenko (83), Daniel Pavúk (45)","Branislav  Ľupták (75), Mikuláš  Bakaľa (23), Vladimír  Kukoľ (80)",
FC Spartak Trnava,ŠK Slovan Bratislava ,02.04.2023,17:34,Štadión Antona Malatinského,0,0,,"Roman  Procházka (40), Abdulrahman  Taiwo (86), Vladimír  Weiss (38)",
FK Železiarne Podbrezová,MŠK Žilina,07.04.2023,17:30,Zelpo Arena,3,2,"Mikuláš Bakaľa (35), Patrik Blahút (51), Christophe Kabongo (65), Adam Kopas (3), Kristián Bari (32)","Marek Kristián  Bartoš (5), René  Paraj (73), Jozef  Špyrka (90), Adrián  Kaprálik (87)",
MFK Dukla Banská Bystrica,FC Spartak Trnava,08.04.2023,18:00,Štadión SNP Štiavničky,2,0,"Andrija Balič (73), David Alberto Depetris (90)","Nicolas Ezequiel  Gorosito (64), Jakub  Uhrinčať (75), Azeez  Oseni (47)",
ŠK Slovan Bratislava ,FC DAC 1904 Dunajská Streda,09.04.2023,17:30,Tehelné pole,2,1,"Aleksandar Čavrič (66), Abdul Malik Abubakari (69), Zsolt Kalmár (64)","Lucas  Lovat (33), Aleksandar  Čavrič (72), Yhoan  Andzouana (16), Mateus  Brunetti Valor (17), Alejandro  Mendez Garcia (43), Miroslav  Káčer (48), Ioannis  Niarchos (51)",
FC DAC 1904 Dunajská Streda,AS Trenčín,13.08.2016,19:00,NTC Senec,2,3,"Ákos Szarka (81), Ákos Szarka (pen) (85), James Lawrence (1), Rangelo Janga (4), Aliko Mohammad Bala (69)","Noe Achille  Kwin Amban (27), Ákos  Szarka (57), Valērijs  Šabala (90), Rafael  Martins Vieira Da Silva (20), Aldo  Baez (29), Samuel Kalu  Ojim (40), Jeffrey  Ket (90)",
MFK Skalica,FC DAC 1904 Dunajská Streda,22.09.2015,15:00,Mestský futbalový štadión Skalica,2,2,"Ivan Lietava (4), Ľubomír Ulrich (81), Erik Pačinda (14), Erik Pačinda (54)","Ivan  Lietava (30), Roman  Konečný (85), Radoslav  Ciprys (88), Gábor  Straka (39), Noe Achille  Kwin Amban (41), Pape Macou  Sarr (71), Peter  Štepanovský (90)",
MŠK Žilina,FC Spartak Trnava,15.04.2023,15:00,Štadión MŠK Žilina,1,1,"Patrik Iľko (52), Kelvin Ofori (84)",Andrej  Stojchevski (82),
ŠK Slovan Bratislava ,MFK Dukla Banská Bystrica,16.04.2023,17:30,Tehelné pole,4,0,"Jaba Kankava (35), Aleksandar Čavrič (56), Vladimír Weiss (59), Giorgi Chakvetadze (73)","Aleksandar  Čavrič (45), Lucas  Lovat (89), Andrija  Balič (36), Nicolas Ezequiel  Gorosito (89)",
FC DAC 1904 Dunajská Streda,FK Železiarne Podbrezová,14.04.2023,17:30,MOL Aréna,2,1,"Milan Dimun (58), Milan Dimun (72), Daniel Pavúk (3)","René  Paraj (24), Šimon  Faško (29), Marek Kristián  Bartoš (45)",
MŠK Žilina,ŠK Slovan Bratislava ,23.04.2023,15:30,Štadión MŠK Žilina,2,4,"Timotej Jambor (35), Timotej Jambor (51), Andre Jay Green (5), Aleksandar Čavrič (21), Aleksandar Čavrič (58), Vladimír Weiss (70)","Tomáš  Nemčík (75), Patrik  Iľko (86)",
FC Spartak Trnava,FC DAC 1904 Dunajská Streda,23.04.2023,17:32,Štadión Antona Malatinského,1,1,"Abdulrahman Taiwo (45), Yhoan Andzouana (59)","Filip  Twardzik (45), Abdulrahman  Taiwo (74), Spyridon  Risvanis (45), Carlos Alexandre  Reis Pinto (45), Miroslav  Káčer (88)",
FK Železiarne Podbrezová,MFK Dukla Banská Bystrica,22.04.2023,18:00,Zelpo Arena,1,2,"Marek Kristián Bartoš (39), David Alberto Depetris (78), David Alberto Depetris (85)","Andrija  Balič (78), David Alberto  Depetris (86)",
FK Železiarne Podbrezová,FC DAC 1904 Dunajská Streda,30.04.2023,17:30,Zelpo Arena,2,0,"Marek Kristián Bartoš (45), Christophe Kabongo (71)","Daniel  Pavúk (44), Matej  Grešák (52), Martin  Talakov (90), Milan  Dimun (67), Alejandro  Mendez Garcia (74), Zsolt  Kalmár (90)",
MFK Dukla Banská Bystrica,MŠK Žilina,29.04.2023,18:00,Štadión SNP Štiavničky,1,1,"Martin Rymarenko (25), Dávid Ďuriš (4)","Matúš  Rusnák (40), Andrej  Stojchevski (65), Timotej  Jambor (70)",
ŠK Slovan Bratislava ,FC Spartak Trnava,28.04.2023,20:30,Tehelné pole,1,0,Aleksandar Čavrič (pen) (13),"Lucas  Lovat (11), Jakub  Paur (33), Martin  Bukata (47), Kazeem Bolaji  Soliu (52)",
FC Spartak Trnava,MFK Dukla Banská Bystrica,06.05.2023,18:00,Štadión Antona Malatinského,0,1,Martin Rymarenko (60),"Kyriakos  Savvidis (69), Jakub  Uhrinčať (33), Lukáš  Migaľa (52), Nicolas Ezequiel  Gorosito (55)",
Spartak Myjava,MFK Ružomberok,22.09.2015,19:00,Spartak  Myjava,2,1,"Štefan Pekár (17), Peter Sládek (21), Martin Jakubko (34)",Michal  Faško (54),
FC DAC 1904 Dunajská Streda,ŠK Slovan Bratislava ,07.05.2023,17:30,MOL Aréna,2,3,"Nikola Krstović (5), Ammar Ramadan (81), Lucas Lovat (42), Andre Jay Green (75), Vladimír Weiss (pen) (90)","Zsolt  Kalmár (37), Miroslav  Káčer (90), Carlos Alexandre  Reis Pinto (90), Eric Javier  Davis Grajales (90), Nikola  Krstović (90), Guram  Kashia (27), Vladimír  Weiss (75), Vernon  De Marco Morlacchi (90)",
MŠK Žilina,FK Železiarne Podbrezová,05.05.2023,17:30,Štadión MŠK Žilina,0,1,Christophe Kabongo (27),"Mario  Sauer (47), Tomáš  Nemčík (58), Damián  Bariš (53), Nicolas  Šikula (77)",
FK Železiarne Podbrezová,FC Spartak Trnava,13.05.2023,16:30,Zelpo Arena,0,3,"Filip Twardzik (pen) (21), Abdulrahman Taiwo (65), Abdulrahman Taiwo (76)","Richard  Ludha (20), Jozef  Špyrka (42), Samuel  Štefánik (23), Roman  Procházka (41)",
MFK Dukla Banská Bystrica,ŠK Slovan Bratislava ,13.05.2023,16:30,Štadión SNP Štiavničky,1,2,"David Alberto Depetris (89), Aleksandar Čavrič (12), Aleksandar Čavrič (pen) (61)",,
MŠK Žilina,FC DAC 1904 Dunajská Streda,13.05.2023,16:30,Štadión MŠK Žilina,0,1,Nikola Krstović (66),"Andrej  Stojchevski (67), Lukáš  Leginus (87), Cesar Rodolfo  Blackman Camarena (89), Eric Javier  Davis Grajales (90)",
ŠK Slovan Bratislava ,FK Železiarne Podbrezová,20.05.2023,18:00,Tehelné pole,0,1,Samuel Ďatko (46),Martin  Talakov (89),
FC DAC 1904 Dunajská Streda,MFK Dukla Banská Bystrica,20.05.2023,18:03,MOL Aréna,1,0,Nikola Krstović (22),Nikola  Krstović (64),
FC Spartak Trnava,MŠK Žilina,20.05.2023,18:03,Štadión Antona Malatinského,4,2,"Filip Twardzik (24), Abdulrahman Taiwo (32), Abdulrahman Taiwo (56), Abdulrahman Taiwo (84), Dávid Ďuriš (12), Henry Addo (78)","Erik  Daniel (28), Lukáš  Štetina (55), Tomáš  Nemčík (52), Samuel Mawuena  Gidi (81)",
FK Železiarne Podbrezová,MFK Ružomberok,23.05.2023,17:30,Zelpo Arena,0,3,"Matej Madleňák (3), Štefan Gerec (43), Martin Chrien (pen) (45)",Martin  Chrien (57),Mikuláš  Bakaľa (45)
MFK Dukla Banská Bystrica,MŠK Žilina,23.05.2023,17:30,Štadión SNP Štiavničky,1,3,"David Alberto Depetris (71), Matúš Rusnák (36), Adam Kopas (89), Roland Galčík (90)","Andrija  Balič (33), Adrián  Slávik (76), Andrej  Stojchevski (65)",
FK Železiarne Podbrezová,FC Spartak Trnava,22.09.2015,19:00,Zelpo Arena,0,2,"Ivan Schranz (7), Tomáš Majtán (77)","Peter  Gal Andrezly (87), Alen  Melunović (90), Emir  Halilovič (38), Tomáš  Majtán (61), Marek  Janečka (69), Ivan  Schranz (87)",
FC Tatran Prešov,FC ViOn Zlaté Moravce - Vráble,23.05.2023,15:30,Futbalový štadión Ličartovce,1,0,Martin Baran (33),"Dragan  Andrić (39), Richard  Nagy (64), Samuel  Suľa (24), Patrik  Lukáč (39), Martin  Bednár (88)",
MŠK Žilina,MFK Ružomberok,26.05.2023,17:30,Štadión MŠK Žilina,3,1,"Roland Galčík (39), Adrián Kaprálik (62), Dávid Ďuriš (70), Matej Madleňák (53)",Samuel Mawuena  Gidi (86),
FC ViOn Zlaté Moravce - Vráble,FC Tatran Prešov,26.05.2023,20:30,ViOn Aréna,3,0,"Karol Mondek (25), Kenneth Tig - Ishor Ikugar (69), Karol Mondek (90)","Alden  Šuvalija (68), Patrik  Lukáč (90), Timotej  Múdry (90), Lukáš  Horváth (20), Miroslav  Petko (35), Lukáš  Šimko (90)",
MFK Dukla Banská Bystrica,FK Železiarne Podbrezová,28.07.2023,20:30,Štadión SNP Štiavničky,1,4,"Róbert Polievka (29), Peter Kováčik (34), Peter Kováčik (41), Christophe Kabongo (90), Peter Kováčik (90)","Tibor  Slebodník (13), Dávid  Richtárech (60), Branislav  Ľupták (74), Mahmudu  Bajo (36), Christophe  Kabongo (78), Marek  Kuzma (84)",
MFK Skalica,FC ViOn Zlaté Moravce - Vráble,29.07.2023,18:00,Mestský futbalový štadión Skalica,2,0,"Roman Haša (58), Denis Baumgartner (83)",Denis  Baumgartner (90),
MŠK Žilina,MFK Ružomberok,30.07.2023,18:00,Štadión MŠK Žilina,3,1,"Henry Addo (38), Henry Addo (70), Mario Sauer (83), Kristóf Domonkos (58)","Andrej  Stojchevski (56), Oliver  Luterán (7), Štefan  Gerec (66)",
MFK Zemplín Michalovce,FC DAC 1904 Dunajská Streda,29.07.2023,18:00,Mestský futbalový štadión,0,0,,"Matej  Trusa (74), Márk  Csinger (87), Nikola  Krstović (90)",
FC Košice,ŠK Slovan Bratislava ,29.07.2023,20:30,Košická futbalová aréna (KFA),0,0,,"Kristi  Qose (66), Žan  Medved (87), Dávid  Gallovič (88), Uche Henry  Agbo (25), Filip  Lichý (82)",
FC Spartak Trnava,AS Trenčín,30.07.2023,18:00,Štadión Antona Malatinského,1,2,"Marco Djuricin (59), Njegoš Kupusović (36), Sebastian Kóša (vl) (90)","Sebastian  Kóša (85), Damián  Bariš (40), Lazar  Stojsavljević (63)",
MFK Ružomberok,MFK Skalica,04.08.2023,20:30,MFK Ružomberok,2,1,"Štefan Gerec (55), Kristóf Domonkos (71), Oliver Podhorin (20)","Samuel  Lavrinčík (79), Jakub  Kousal (64), Michal  Ranko (90), Denis  Baumgartner (90)",
FC ViOn Zlaté Moravce - Vráble,FK Senica,22.09.2015,19:00,ViOn Aréna,3,0,"Marques De Souza (5), Leandre Gael Tawamba Kana (30), Alen Ploj (90)","Marko  Perišić (20), Toni  Tipurić (86), Luboš  Hušek (32), Ivan  Hladík (86)",
FC DAC 1904 Dunajská Streda,FC Košice,05.08.2023,18:00,MOL Aréna,5,2,"Nikola Krstović (8), Yhoan Andzouana (26), Ammar Ramadan (38), Nikola Krstović (61), Zoran Záhradník (82), Marcel Vasiľ (79), Erik Pačinda (83)","Spyridon  Risvanis (36), Nikola  Krstović (82), Ján  Mizerák (23), Boris  Turčák (25), Oleksandr  Golikov (32), Erik  Pačinda (55)",
AS Trenčín,MFK Zemplín Michalovce,05.08.2023,18:00,Štadión Sihoť,2,0,"Rash Rahim Ibrahim (35), Eynel Domingos Rocha Soares (81)","Damián  Bariš (61), Dominik  Hollý (70), Rash Rahim  Ibrahim (90), Matúš  Kmeť (90), Henry Franck  Bahi (39)",
ŠK Slovan Bratislava ,MFK Dukla Banská Bystrica,05.08.2023,18:00,Tehelné pole,2,2,"Marko Tolić (37), Abdul Malik Abubakari (50), Enzo Mauro Arevalo Acosta (11), Timotej Záhumenský (87)","Matúš  Vojtko (67), Lukáš  Migaľa (69), Tibor  Slebodník (90)",
FC ViOn Zlaté Moravce - Vráble,FC Spartak Trnava,06.08.2023,18:00,ViOn Aréna,1,1,"Richard Nagy (89), Marco Djuricin (pen) (66)","Matej  Moško (65), Adam  Brenkus (89), Adrian  Zeljković (55), Azeez  Oseni (67), Marco  Djuricin (67), Kelvin  Ofori (85)",
FK Železiarne Podbrezová,MŠK Žilina,06.08.2023,20:30,Zelpo Arena,2,0,"Roland Galčík (58), Christophe Kabongo (70)","Mahmudu  Bajo (25), René  Paraj (38), Andrej  Stojchevski (45), Adrián  Kaprálik (76)",
MFK Zemplín Michalovce,MFK Dukla Banská Bystrica,11.08.2023,20:30,Mestský futbalový štadión,0,3,"Martin Rymarenko (3), Jakub Uhrinčať (19), Róbert Polievka (88)","Polydefkis  Volanakis (26), Martin  Bednár (80), Lukáš  Migaľa (33), Ľubomír  Willwéber (83)",
FK Železiarne Podbrezová,FC ViOn Zlaté Moravce - Vráble,12.08.2023,18:00,Zelpo Arena,1,0,Marek Kristián Bartoš (5),"Marek Kristián  Bartoš (28), Peter  Kováčik (88), Vladimír  Majdan (49)",
MŠK Žilina,AS Trenčín,12.08.2023,18:00,Štadión MŠK Žilina,5,2,"Patrik Iľko (11), Dávid Ďuriš (36), Adrián Kaprálik (43), Dávid Ďuriš (83), Henry Addo (90), Rash Rahim Ibrahim (61), Rash Rahim Ibrahim (89)","Matúš  Rusnák (49), Dominik  Hollý (62)",
MFK Skalica,ŠK Slovan Bratislava ,12.08.2023,18:00,Mestský futbalový štadión Skalica,1,2,"Oliver Podhorin (60), Nino Marcelli (21), Tigran Barseghyan (40)",Cesar Rodolfo  Blackman Camarena (90),
MFK Ružomberok,FC DAC 1904 Dunajská Streda,12.08.2023,18:00,MFK Ružomberok,1,1,"Kristóf Domonkos (45), Matej Trusa (74)","Oliver  Luterán (73), Ján  Maslo (89), Marek  Zsigmund (90), Nikola  Krstović (19), Carlos Alexandre  Reis Pinto (90)",
AS Trenčín,MŠK Žilina,23.09.2015,18:20,Štadión Sihoť,1,4,"Matúš Bero (22), Jaroslav Mihalík (33), Nikolas Špalek (60), Miroslav Káčer (62), Milan Škriniar (87)","Ryan  Koolwijk (64), Peter  Kleščík (65), Milan  Rundič (80), Milan  Škriniar (36), Jakub  Paur (80), Filip  Hlohovský (84)",Milan  Rundič (86)
FC Spartak Trnava,FC Košice,27.09.2023,20:30,Štadión Antona Malatinského,3,0,"Michal Ďuriš (5), Samuel Štefánik (66), Philip Elayo Azango (77)",,
AS Trenčín,MFK Ružomberok,19.08.2023,18:00,Štadión Sihoť,4,1,"Samuel Kozlovský (27), Hilary Gong Chuhwak (30), Njegoš Kupusović (37), Eynel Domingos Rocha Soares (39), Štefan Gerec (84)","Damián  Bariš (17), Juraj  Kotula (44), Samuel  Šefčík (56)",
MFK Dukla Banská Bystrica,MFK Skalica,18.08.2023,20:30,Štadión SNP Štiavničky,2,1,"Enzo Mauro Arevalo Acosta (14), Michal Ranko (vl) (83), Jakub Uhrinčať (vl) (9)","Ľubomír  Willwéber (25), Jakub  Uhrinčať (74), Michal  Ranko (18), Ondřej  Rudzan (22)",
FC Košice,MŠK Žilina,19.08.2023,18:00,Košická futbalová aréna (KFA),0,3,"Mario Sauer (9), Antoin Loic Essomba Bikoula (23), Patrik Iľko (74)","Oleksandr  Golikov (43), Ján  Krivák (60), Dávid  Ďuriš (41), Andrej  Stojchevski (62), Samuel  Belaník (75), Matúš  Rusnák (90)",
FC Spartak Trnava,FK Železiarne Podbrezová,20.08.2023,18:00,Štadión Antona Malatinského,2,0,"Filip Bainović (45), Miha Kompan Breznik (48)","Miha  Kompan Breznik (28), Azeez  Oseni (68), Roman  Procházka (76), Filip  Bainović (79), Mahmudu  Bajo (43), Matej  Grešák (64), Marek Kristián  Bartoš (85)",
FC ViOn Zlaté Moravce - Vráble,FC DAC 1904 Dunajská Streda,20.08.2023,20:30,ViOn Aréna,0,2,"Miroslav Káčer (23), Dominik Veselovský (90)","Matúš  Čonka (32), Matej  Moško (68), Karol  Mondek (70), Richard  Nagy (90), Ioannis  Niarchos (90)",
MFK Zemplín Michalovce,FC Košice,25.08.2023,20:30,Mestský futbalový štadión,0,2,"Žan Medved (36), Saša Marjanović (vl) (41)","Henry Franck  Bahi (75), Boris  Turčák (63), Oleksandr  Golikov (68)",
MFK Skalica,FC Spartak Trnava,27.08.2023,20:30,Mestský futbalový štadión Skalica,0,0,,"Martin  Nagy (30), Jakub  Kousal (85), Philip Elayo  Azango (56), Roman  Procházka (63), Filip  Bainović (84)",
FC DAC 1904 Dunajská Streda,MFK Dukla Banská Bystrica,26.08.2023,18:00,MOL Aréna,1,2,"Željko Gavrić (53), Martin Rymarenko (58), Róbert Polievka (73)","Spyridon  Risvanis (41), Yhoan  Andzouana (50), Carlos Alexandre  Reis Pinto (90), Boris  Godál (20)",
MFK Zemplín Michalovce,ŠK Slovan Bratislava ,23.09.2015,20:00,Mestský futbalový štadión,1,2,"Vernon De Marco Morlacchi (89), Marko Milinkovič (pen) (34), Milan Šimčák (vl) (90)","Martin  Koscelník (32), Marcos  Calero Perez (37), Mauro  Gonzalez (7), Kornel  Saláta (29), Samuel  Štefánik (80)",
FK Železiarne Podbrezová,AS Trenčín,26.08.2023,18:00,Zelpo Arena,2,2,"Peter Kováčik (43), Ridwan Sanusi (47), Rash Rahim Ibrahim (38), Marek Kristián Bartoš (vl) (90)","Peter  Kováčik (90), Marek Kristián  Bartoš (90), Mark  Assinor Osei (90), Njegoš  Kupusović (29), Rash Rahim  Ibrahim (51), Jidina Jesse  Akila (81)",
MŠK Žilina,FC ViOn Zlaté Moravce - Vráble,26.08.2023,18:00,Štadión MŠK Žilina,3,2,"Dávid Ďuriš (27), Adam Kopas (84), Yves Erick Bile (90), Karol Mondek (14), Karol Mondek (26)","Henry  Addo (83), Samuel  Belaník (90), Patrik  Mijić (79), Matej  Slávik (90)",
MFK Ružomberok,ŠK Slovan Bratislava ,27.09.2023,18:00,MFK Ružomberok,1,2,"Martin Chrien (65), Aleksandar Čavrič (58), David Strelec (75)","Mário  Mrva (49), Štefan  Gerec (57), Marek  Zsigmund (70), Martin  Chrien (89), Vladimír  Weiss (9), Lucas  Lovat (53), Milan  Borjan (65), Jaba  Kankava (70), Guram  Kashia (90), Kevin  Wimmer (90)",
MFK Dukla Banská Bystrica,MFK Ružomberok,01.09.2023,17:30,Štadión SNP Štiavničky,1,1,"Enzo Mauro Arevalo Acosta (24), Tomáš Bobček (52)","Lukáš  Migaľa (29), Boris  Godál (40), Dávid  Richtárech (65), Timotej  Múdry (78)",
AS Trenčín,FC DAC 1904 Dunajská Streda,02.09.2023,18:00,Štadión Sihoť,1,0,Matúš Kmeť (69),"Rash Rahim  Ibrahim (80), Damián  Bariš (89), Matej  Trusa (38), Miroslav  Káčer (60), Aleš  Čermák (76)",Spyridon  Risvanis (23)
FC Košice,FC ViOn Zlaté Moravce - Vráble,02.09.2023,15:30,Košická futbalová aréna (KFA),1,0,Lukáš Greššák (27),"Oleksandr  Golikov (82), Adam  Brenkus (55)",
